busqueda,farmacia,descripcion,precio_clp,precio_uf
busqueda,farmacia,descripcion,precio_clp,precio_uf
busqueda,farmacia,descripcion,precio_clp,precio_uf
busqueda,farmacia,descripcion,precio_clp,precio_uf
